Frame,Time (Seconds),QX,QY,QZ,QW,X,Y,Z
820,6.833333,-0.009601,-0.140718,0.00057,-0.990003,-218.435059,986.922974,1615.494507
821,6.841667,-0.005156,-0.119129,0.000065,-0.992865,-216.312653,986.450684,1617.473755
822,6.85,-0.000594,-0.097634,-0.000617,-0.995222,-214.270065,985.963196,1619.504883
823,6.858333,0.00365,-0.076225,-0.000652,-0.997084,-212.20755,985.395447,1621.706177
824,6.866667,0.007872,-0.055097,-0.001089,-0.99845,-210.249252,984.773743,1623.878296
825,6.875,0.011946,-0.034066,-0.00167,-0.999347,-208.452072,984.136292,1625.919312
826,6.883333,0.016744,-0.012964,-0.002669,-0.999772,-206.727966,983.42688,1628.154297
827,6.891667,0.021685,0.00761,-0.003686,-0.999729,-205.25473,982.631592,1630.466797
828,6.9,0.026359,0.028141,-0.004593,-0.999246,-203.813828,981.93158,1632.864868
829,6.908333,0.031283,0.048109,-0.005601,-0.998336,-202.338531,981.356201,1635.049561
830,6.916667,0.036119,0.067961,-0.006802,-0.997011,-200.938202,980.937439,1636.973633
831,6.925,0.041757,0.087457,-0.008321,-0.995258,-199.570541,980.393738,1638.973755
832,6.933333,0.047184,0.10611,-0.009764,-0.993186,-198.040955,979.987732,1640.420898
833,6.941667,0.0531,0.124562,-0.011477,-0.990723,-196.787598,979.668518,1641.861694
834,6.95,0.058523,0.143035,-0.012667,-0.987905,-195.879837,979.214417,1643.511475
835,6.958333,0.064254,0.161073,-0.014108,-0.984748,-194.847305,978.814819,1644.97229
836,6.966667,0.070891,0.178384,-0.016226,-0.98127,-193.769196,978.528992,1646.281738
837,6.975,0.078939,0.195425,-0.019553,-0.977341,-193.023193,978.567871,1647.389282
838,6.983333,0.083437,0.212359,-0.0199,-0.97342,-192.303177,977.875122,1648.805176
839,6.991667,0.088736,0.228667,-0.020785,-0.969229,-191.70575,977.400024,1650.048706
840,7,0.094639,0.244241,-0.022474,-0.964824,-191.174927,977.202759,1651.096924
841,7.008333,0.100516,0.25936,-0.024097,-0.960234,-190.626892,977.043518,1652.14209
842,7.016667,0.105388,0.274252,-0.024887,-0.955542,-190.339172,976.680786,1653.243286
843,7.025,0.110282,0.288576,-0.025627,-0.950739,-190.119919,976.278931,1654.150269
844,7.033333,0.115347,0.302246,-0.026512,-0.945854,-189.819214,975.97345,1655.096924
845,7.041667,0.119872,0.315346,-0.026938,-0.94099,-189.643616,975.534546,1655.92395
846,7.05,0.1243,0.327967,-0.027138,-0.936083,-189.535049,975.084534,1656.673706
847,7.058333,0.130324,0.33944,-0.028302,-0.931126,-188.974792,975,1657.173706
848,7.066667,0.133716,0.350785,-0.027863,-0.926441,-188.600647,974.601013,1658.085571
849,7.075,0.135717,0.361795,-0.026366,-0.921949,-188.691727,973.751709,1658.66272
850,7.083333,0.138469,0.372013,-0.025259,-0.917494,-188.541412,973.11792,1659.155518
851,7.091667,0.141388,0.381463,-0.024367,-0.913182,-188.054886,972.518433,1659.61731
852,7.1,0.143781,0.390285,-0.022952,-0.909108,-187.6008,971.990967,1659.918579
853,7.108333,0.146121,0.398367,-0.021429,-0.905259,-187.189285,971.466431,1660.207153
854,7.116667,0.147988,0.405637,-0.019864,-0.901756,-186.796509,970.935852,1660.395142
855,7.125,0.149866,0.412171,-0.018132,-0.898514,-186.305527,970.418213,1660.623535
856,7.133333,0.150973,0.418088,-0.016275,-0.895625,-185.902344,969.939575,1660.671631
857,7.141667,0.15202,0.423057,-0.014499,-0.893142,-185.468765,969.325684,1660.637939
858,7.15,0.152894,0.427452,-0.012676,-0.890925,-185.185165,968.660095,1660.522827
859,7.158333,0.15415,0.431328,-0.011044,-0.88886,-184.880737,967.889221,1660.542236
860,7.166667,0.154727,0.434397,-0.009253,-0.887284,-184.673782,967.21991,1660.371094
861,7.175,0.154726,0.436291,-0.007603,-0.88637,-184.45372,966.60614,1660.132568
862,7.183333,0.154683,0.437664,-0.005767,-0.885715,-184.188141,966.045471,1659.840454
863,7.191667,0.154123,0.438371,-0.003732,-0.885473,-183.940613,965.501282,1659.453369
864,7.2,0.15395,0.438274,-0.001873,-0.885558,-183.597717,964.967346,1659.096069
865,7.208333,0.152976,0.437227,-0.000105,-0.886245,-183.251892,964.604919,1658.567871
866,7.216667,0.152509,0.435417,0.001495,-0.887215,-182.82106,964.152039,1658.125
867,7.225,0.151579,0.432722,0.003129,-0.888688,-182.401657,963.771301,1657.421143
868,7.233333,0.150767,0.429558,0.004757,-0.890352,-181.885864,963.308472,1656.822021
869,7.241667,0.149854,0.425543,0.006261,-0.892423,-181.484177,962.877197,1656.016113
870,7.25,0.148858,0.420825,0.00773,-0.894812,-180.991623,962.490051,1655.238281
871,7.258333,0.147468,0.415509,0.00924,-0.897508,-180.51152,962.118225,1654.265381
872,7.266667,0.145681,0.409276,0.010664,-0.900642,-180.049805,961.734558,1653.181763
873,7.275,0.14409,0.402294,0.011976,-0.904021,-179.505676,961.385437,1652.145386
874,7.283333,0.142313,0.394406,0.013096,-0.907755,-178.993805,960.94165,1651.019043
875,7.291667,0.140177,0.385978,0.014414,-0.911682,-178.589935,960.584412,1649.791504
876,7.3,0.138079,0.376852,0.015756,-0.915788,-178.043304,960.293579,1648.519287
877,7.308333,0.135539,0.366805,0.017094,-0.920212,-177.550842,959.917297,1647.158569
878,7.316667,0.135165,0.355664,0.01718,-0.924629,-176.892365,959.934814,1645.380493
879,7.325,0.13305,0.344231,0.018162,-0.929233,-176.507141,959.709351,1644.024414
880,7.333333,0.1284,0.332377,0.020722,-0.934136,-176.401138,958.963745,1642.476563
881,7.341667,0.125473,0.319371,0.022256,-0.939023,-176.031647,958.580933,1640.765137
882,7.35,0.122617,0.305648,0.023842,-0.943915,-175.901093,958.161194,1638.928833
883,7.358333,0.120207,0.291038,0.02494,-0.948802,-175.596069,957.987915,1637.011719
884,7.366667,0.117045,0.275958,0.026292,-0.953654,-175.245132,957.817505,1635.098755
885,7.375,0.113211,0.260468,0.02832,-0.958404,-175.181061,957.555786,1632.934814
886,7.383333,0.109802,0.243978,0.030223,-0.963071,-175.142365,957.30719,1630.691528
887,7.391667,0.106319,0.22685,0.031841,-0.967586,-174.947937,957.171875,1628.307739
888,7.4,0.102414,0.209908,0.03405,-0.971746,-175.135574,956.98761,1626.447998
889,7.408333,0.098974,0.191116,0.035899,-0.975905,-175.065094,956.895569,1623.744019
890,7.416667,0.095451,0.171923,0.037532,-0.979757,-175.164078,956.796143,1620.639282
891,7.425,0.090383,0.152847,0.040491,-0.983275,-175.46991,956.535889,1618.076172
892,7.433333,0.086508,0.132859,0.042569,-0.986434,-175.755676,956.492981,1615.290649
893,7.441667,0.082591,0.112289,0.044886,-0.98922,-176.328506,956.286255,1612.306396
894,7.45,0.077311,0.091949,0.048424,-0.991576,-177.326935,956.042603,1609.626709
895,7.458333,0.073118,0.070096,0.050672,-0.993566,-177.811447,956.027405,1606.224731
896,7.466667,0.068146,0.048103,0.053862,-0.995058,-178.769867,955.885559,1603.05188
897,7.475,0.063433,0.026598,0.056801,-0.996013,-180.110931,955.905457,1600.248535
898,7.483333,0.059182,0.003811,0.059348,-0.996474,-181.385422,955.981506,1597.011841
899,7.491667,0.054385,-0.019269,0.062488,-0.996377,-182.841171,956.083557,1593.96875
900,7.5,0.04951,-0.042386,0.065376,-0.99573,-184.29425,956.334778,1590.716675
901,7.508333,0.045271,-0.065989,0.067906,-0.994477,-185.917953,956.561218,1587.375244
902,7.516667,0.040642,-0.089168,0.070803,-0.992665,-187.78804,956.749207,1584.402832
903,7.525,0.036088,-0.112616,0.073665,-0.990247,-189.815796,957.007507,1581.186035
904,7.533333,0.031779,-0.136671,0.076161,-0.987173,-191.951447,957.344177,1577.903564
905,7.541667,0.027303,-0.160242,0.079108,-0.983524,-194.313065,957.708557,1575.045898
906,7.55,0.023152,-0.184353,0.081494,-0.979202,-196.762054,958.167725,1572.041748
907,7.558333,0.018894,-0.207824,0.084319,-0.974342,-199.540329,958.655273,1569.446045
908,7.566667,0.014835,-0.231941,0.086751,-0.96874,-202.385727,959.230225,1567.08606
909,7.575,0.010661,-0.255931,0.089207,-0.962511,-205.203842,959.848511,1564.671753
910,7.583333,0.006494,-0.279794,0.091026,-0.955713,-208.287781,960.485107,1562.319458
911,7.591667,0.002426,-0.30354,0.092718,-0.948294,-211.499817,961.141479,1559.970337
912,7.6,-0.001748,-0.326769,0.094334,-0.940383,-214.669525,961.875183,1557.792358
913,7.608333,-0.005853,-0.349981,0.095691,-0.931838,-218.081146,962.71283,1555.946655
914,7.616667,-0.009797,-0.373001,0.096731,-0.922723,-221.613892,963.706665,1554.314331
915,7.625,-0.013692,-0.395621,0.097382,-0.913134,-225.11351,964.73114,1552.636353
916,7.633333,-0.01763,-0.418068,0.097792,-0.902965,-228.700653,965.842957,1551.11499
917,7.641667,-0.021728,-0.440005,0.097896,-0.892379,-232.362625,967.139038,1549.685913
918,7.65,-0.025749,-0.461474,0.097821,-0.881368,-235.958008,968.406433,1548.395752
919,7.658333,-0.029769,-0.48264,0.097279,-0.86989,-239.737198,969.781189,1547.798218
920,7.666667,-0.033863,-0.503227,0.09635,-0.858098,-243.427628,971.038635,1547.113525
921,7.675,-0.037921,-0.523515,0.095273,-0.845823,-247.300156,972.305237,1546.897949
922,7.683333,-0.042303,-0.543091,0.093709,-0.833355,-251.094406,973.701538,1546.902954
923,7.691667,-0.046593,-0.562299,0.092139,-0.820463,-254.989807,975.173218,1547.273071
924,7.7,-0.050953,-0.580717,0.090477,-0.807456,-258.632568,976.495605,1547.609863
925,7.708333,-0.055852,-0.598642,0.08844,-0.794158,-262.140961,977.960693,1547.980591
926,7.716667,-0.060749,-0.61627,0.086065,-0.780457,-265.800476,979.430176,1549.032593
927,7.725,-0.065646,-0.633005,0.083628,-0.766813,-269.070953,980.88678,1549.861084
928,7.733333,-0.070782,-0.649164,0.081314,-0.75297,-272.205231,982.31543,1551.102295
929,7.741667,-0.076243,-0.664823,0.078738,-0.738917,-275.218018,983.757141,1552.574829
930,7.75,-0.081657,-0.679745,0.075787,-0.724938,-278.203339,985.174866,1554.32959
931,7.758333,-0.087226,-0.693919,0.072105,-0.711104,-280.770752,986.544006,1555.810547
932,7.766667,-0.092685,-0.707908,0.069422,-0.696746,-283.430817,987.732727,1557.638184
933,7.775,-0.098179,-0.721164,0.066014,-0.682587,-285.885468,988.9422,1559.564819
934,7.783333,-0.103478,-0.733859,0.062839,-0.668426,-288.44104,990.059326,1562.11084
935,7.791667,-0.108519,-0.745909,0.059532,-0.654446,-290.590271,991.017212,1564.281738
936,7.8,-0.113595,-0.757338,0.055961,-0.640627,-292.699432,992.035278,1566.59021
937,7.808333,-0.118619,-0.768261,0.052526,-0.626853,-294.604492,992.960938,1569.020752
938,7.816667,-0.123582,-0.778772,0.04859,-0.613091,-296.340027,993.823425,1571.514282
939,7.825,-0.128241,-0.788586,0.044878,-0.599727,-297.933685,994.513062,1574.033813
940,7.833333,-0.132604,-0.797765,0.040909,-0.586783,-299.365692,995.454895,1576.556641
941,7.841667,-0.136809,-0.806837,0.037676,-0.573478,-300.638031,996.164795,1579.121826
942,7.85,-0.140985,-0.815404,0.033514,-0.560461,-301.811432,996.974792,1581.649292
943,7.858333,-0.144487,-0.823737,0.030045,-0.547429,-302.870453,997.598572,1584.11377
944,7.866667,-0.147776,-0.83119,0.026439,-0.535337,-304.000275,998.14801,1586.483765
945,7.875,-0.150832,-0.838393,0.023467,-0.523256,-304.9552,998.363159,1589.176392
946,7.883333,-0.153436,-0.845205,0.020682,-0.511526,-305.850159,998.393677,1591.64209
947,7.891667,-0.15581,-0.851679,0.017695,-0.500054,-306.677948,998.379089,1593.772949
948,7.9,-0.157906,-0.857902,0.014651,-0.488729,-307.354858,998.291321,1595.746704
949,7.908333,-0.159736,-0.863434,0.011798,-0.478359,-307.976532,998.169739,1597.869629
950,7.916667,-0.160994,-0.868541,0.009195,-0.46865,-308.525543,998.015137,1599.891602
951,7.925,-0.161961,-0.873244,0.006386,-0.459536,-308.950562,997.90271,1601.896851
952,7.933333,-0.162679,-0.877503,0.003387,-0.451124,-309.312469,997.808716,1603.759399
953,7.941667,-0.162846,-0.881415,0.000717,-0.443382,-309.774384,997.617737,1605.424438
954,7.95,-0.162689,-0.884897,-0.001754,-0.436449,-310.186798,997.382263,1606.991577
955,7.958333,-0.162259,-0.88803,-0.00421,-0.430183,-310.577179,997.061279,1608.430298
956,7.966667,-0.161653,-0.890795,-0.006686,-0.424627,-310.96759,996.729675,1609.803955
957,7.975,-0.160958,-0.893151,-0.009063,-0.41987,-311.328369,996.362061,1611.094238
958,7.983333,-0.159972,-0.89506,-0.011181,-0.416116,-311.629425,995.914001,1612.172974
959,7.991667,-0.158913,-0.896569,-0.013224,-0.413202,-311.869263,995.427979,1612.971558
960,8,-0.15788,-0.897659,-0.014974,-0.411167,-311.973969,994.985474,1613.68335
961,8.008333,-0.156611,-0.898399,-0.016476,-0.409976,-312.013336,994.484558,1614.311768
962,8.016667,-0.155314,-0.898791,-0.017846,-0.409554,-311.989197,993.958618,1614.863647
963,8.025,-0.154062,-0.898737,-0.018884,-0.410099,-311.862671,993.439819,1615.136963
964,8.033333,-0.152708,-0.898158,-0.019626,-0.411833,-311.684204,992.930298,1615.157104
965,8.041667,-0.151323,-0.897216,-0.020284,-0.414359,-311.481964,992.423889,1615.088867
966,8.05,-0.149948,-0.895863,-0.02059,-0.417757,-311.164978,991.888428,1614.985107
967,8.058333,-0.148678,-0.894067,-0.020983,-0.422017,-310.695313,991.374756,1614.675659
968,8.066667,-0.147159,-0.89184,-0.020784,-0.427241,-310.231415,990.814026,1614.223511
969,8.075,-0.145896,-0.889206,-0.019831,-0.433167,-309.638885,990.292297,1613.680786
970,8.083333,-0.144583,-0.885973,-0.019367,-0.440197,-308.942474,989.71167,1612.86853
971,8.091667,-0.142921,-0.882457,-0.018617,-0.447769,-308.125397,989.130493,1612.132202
972,8.1,-0.141328,-0.878309,-0.017561,-0.456389,-307.323151,988.544373,1611.136353
973,8.108333,-0.139664,-0.873656,-0.01646,-0.465778,-306.418732,987.912903,1610.056885
974,8.116667,-0.138056,-0.868323,-0.014855,-0.476168,-305.490784,987.224548,1609.057129
975,8.125,-0.136243,-0.862623,-0.013151,-0.486977,-304.456238,986.574768,1607.978394
976,8.133333,-0.134351,-0.856362,-0.011468,-0.498459,-303.299408,985.855591,1606.742432
977,8.141667,-0.132463,-0.84954,-0.009488,-0.510534,-302.200958,985.102417,1605.406372
978,8.15,-0.130763,-0.841994,-0.007717,-0.523343,-300.925995,984.384277,1604.047607
979,8.158333,-0.129119,-0.833827,-0.00583,-0.536681,-299.491699,983.585327,1602.711548
980,8.166667,-0.12757,-0.824714,-0.00433,-0.550957,-297.888763,982.859863,1601.587402
981,8.175,-0.125919,-0.815072,-0.002509,-0.565504,-296.038483,982.1297,1600.425293
982,8.183333,-0.124103,-0.80479,-0.00015,-0.58044,-294.029175,981.391785,1599.362061
983,8.191667,-0.1223,-0.793579,0.001896,-0.596047,-291.783478,980.816467,1598.360962
984,8.2,-0.120381,-0.781498,0.004388,-0.612169,-289.431641,980.208191,1597.422363
985,8.208333,-0.118229,-0.769082,0.007759,-0.628072,-286.899384,979.593933,1596.623901
986,8.216667,-0.115833,-0.755855,0.010815,-0.64432,-284.215088,978.883606,1595.857544
987,8.225,-0.113375,-0.741767,0.013853,-0.66086,-281.377319,978.100159,1595.147461
988,8.233333,-0.110803,-0.727111,0.017283,-0.677299,-278.492126,977.352051,1594.556519
989,8.241667,-0.107982,-0.711626,0.020494,-0.693908,-275.575531,976.535583,1593.973022
990,8.25,-0.104684,-0.695215,0.023797,-0.71074,-272.666656,975.68573,1593.7854
991,8.258333,-0.101587,-0.678635,0.027407,-0.7269,-269.527191,974.737671,1593.521362
992,8.266667,-0.098055,-0.661376,0.030812,-0.742979,-266.445129,973.708008,1593.270752
993,8.275,-0.094529,-0.643065,0.033777,-0.759204,-263.164459,972.781189,1593.3927
994,8.283333,-0.090644,-0.624093,0.036454,-0.775218,-259.999603,971.81604,1593.675049
995,8.291667,-0.086523,-0.604428,0.038927,-0.79099,-256.69693,970.844482,1594.053955
996,8.3,-0.082287,-0.584175,0.041204,-0.806394,-253.41684,969.83075,1594.542847
997,8.308333,-0.078007,-0.563371,0.043038,-0.821386,-250.215088,968.819885,1595.270264
998,8.316667,-0.073575,-0.542093,0.044647,-0.8359,-247.162521,967.851624,1596.188843
999,8.325,-0.068969,-0.520088,0.04588,-0.850087,-243.987122,966.962097,1597.235962
1000,8.333333,-0.064181,-0.497689,0.04695,-0.863703,-240.901566,966.250366,1598.56311
1001,8.341667,-0.059104,-0.475062,0.047803,-0.876663,-237.894592,965.64032,1600.251953
1002,8.35,-0.054011,-0.452061,0.048411,-0.889033,-235.183167,965.104431,1602.397827
1003,8.358333,-0.048758,-0.428414,0.049077,-0.900931,-232.401855,964.511047,1604.242554
1004,8.366667,-0.043331,-0.404408,0.048828,-0.912246,-229.720917,963.971619,1606.280273
1005,8.375,-0.037703,-0.380385,0.04885,-0.922767,-227.250778,963.395142,1608.365845
1006,8.383333,-0.032309,-0.355561,0.049247,-0.932795,-224.608963,962.923645,1610.369629
1007,8.391667,-0.026154,-0.331074,0.049146,-0.941961,-222.52124,962.361877,1612.684082
1008,8.4,-0.019908,-0.306301,0.048534,-0.950488,-220.4664,961.900513,1615.046631
1009,8.408333,-0.013904,-0.281106,0.048136,-0.958368,-218.290359,961.541748,1617.342529
1010,8.416667,-0.007751,-0.255557,0.04826,-0.965558,-216.355545,961.335327,1620.202637
1011,8.425,-0.001707,-0.230196,0.047863,-0.971965,-214.550201,961.178528,1622.895386
1012,8.433333,0.00441,-0.205096,0.046973,-0.977604,-212.603516,961.116211,1625.158203
1013,8.441667,0.010422,-0.179083,0.046457,-0.982681,-210.998672,961.117737,1627.715088
1014,8.45,0.0165,-0.1532,0.046048,-0.986984,-209.600128,961.190491,1630.522705
1015,8.458333,0.022638,-0.127792,0.045463,-0.9905,-208.105942,961.341125,1633.10791
1016,8.466667,0.028893,-0.10195,0.044652,-0.993367,-206.900574,961.584351,1635.998779
1017,8.475,0.034842,-0.076706,0.044141,-0.995467,-205.52742,961.767883,1638.641602
1018,8.483333,0.040714,-0.051307,0.043544,-0.996902,-204.455765,961.895813,1641.394897
1019,8.491667,0.046863,-0.026251,0.042622,-0.997646,-203.605194,961.95752,1644.026733
1020,8.5,0.052886,-0.000574,0.041761,-0.997727,-202.980713,962.094788,1647.101807
1021,8.508333,0.058815,0.024519,0.04077,-0.997135,-202.16864,962.230591,1649.522827
1022,8.516667,0.065018,0.049548,0.039749,-0.99586,-201.837814,962.343323,1652.413574
1023,8.525,0.071145,0.074483,0.038692,-0.993928,-201.375015,962.534668,1655.216553
1024,8.533333,0.076869,0.098926,0.037969,-0.991395,-201.123993,962.590088,1657.498169
1025,8.541667,0.083386,0.122977,0.036701,-0.988219,-201.015686,962.771301,1659.868286
1026,8.55,0.090794,0.14633,0.034958,-0.98444,-200.870377,962.951233,1662.071167
1027,8.558333,0.09821,0.169296,0.033218,-0.980097,-200.733109,963.200928,1664.100952
1028,8.566667,0.105459,0.192266,0.031942,-0.975137,-200.733047,963.316101,1666.133667
1029,8.575,0.112276,0.214887,0.03144,-0.969654,-201.05484,963.292236,1667.839478
1030,8.583333,0.119677,0.236547,0.030567,-0.963737,-201.153671,963.408813,1669.382324
1031,8.591667,0.127137,0.257866,0.029675,-0.95732,-201.036926,963.633545,1670.699097
1032,8.6,0.134886,0.278658,0.028811,-0.950434,-200.867554,963.843079,1671.963135
1033,8.608333,0.142626,0.298836,0.027782,-0.943177,-200.752411,964.13562,1673.172363
1034,8.616667,0.151793,0.317939,0.025688,-0.935529,-200.433578,964.645691,1673.657104
1035,8.625,0.159402,0.337141,0.024787,-0.92753,-200.269897,964.904114,1674.459473
1036,8.633333,0.164618,0.356565,0.025337,-0.919304,-200.44046,964.681519,1675.540405
1037,8.641667,0.170048,0.37497,0.025468,-0.910951,-200.635864,964.710388,1676.359253
1038,8.65,0.176181,0.392801,0.025026,-0.902242,-200.605515,964.710205,1677.11499
1039,8.658333,0.181736,0.409917,0.02455,-0.893498,-200.79303,964.707031,1677.827881
1040,8.666667,0.186945,0.426615,0.024255,-0.88457,-200.97702,964.616821,1678.573486
1041,8.675,0.190925,0.442701,0.02374,-0.875785,-201.227814,964.651062,1679.234131
1042,8.683333,0.194958,0.458277,0.023182,-0.866854,-201.565018,964.57135,1679.879517
1043,8.691667,0.198896,0.473234,0.022465,-0.857896,-201.938904,964.394348,1680.347168
1044,8.7,0.202451,0.487723,0.021654,-0.848924,-202.395477,964.224182,1680.945068
1045,8.708333,0.205326,0.501773,0.021162,-0.84001,-203.010406,963.886719,1681.450684
1046,8.716667,0.208082,0.514971,0.020315,-0.831321,-203.758835,963.457703,1681.693115
1047,8.725,0.210786,0.527848,0.019569,-0.822535,-204.544174,962.978394,1682.255615
1048,8.733333,0.213124,0.540178,0.018892,-0.813897,-205.377014,962.475159,1682.790649
1049,8.741667,0.215065,0.551026,0.017854,-0.806101,-205.765213,962.078918,1682.476563
1050,8.75,0.217432,0.561441,0.016765,-0.798265,-206.224274,961.64917,1682.227173
1051,8.758333,0.219864,0.571461,0.015926,-0.790467,-206.709229,961.188904,1682.271606
1052,8.766667,0.222232,0.580744,0.015189,-0.783019,-207.114243,960.849426,1682.204712
1053,8.775,0.223734,0.589383,0.014471,-0.776119,-207.260132,960.67395,1682.119751
1054,8.783333,0.22529,0.597485,0.013908,-0.769456,-207.315353,960.482117,1682.058228
1055,8.791667,0.227869,0.604645,0.01342,-0.763086,-207.277267,960.288025,1681.990234
1056,8.8,0.22966,0.611112,0.012791,-0.757387,-207.062775,960.164307,1681.709961
1057,8.808333,0.231274,0.616928,0.012357,-0.75217,-206.799652,960.088013,1681.492432
1058,8.816667,0.232886,0.622153,0.011933,-0.74736,-206.421692,959.990173,1681.349243
1059,8.825,0.234262,0.626668,0.011491,-0.743153,-206.018265,959.859741,1681.205566
1060,8.833333,0.237111,0.630566,0.011217,-0.738944,-205.617813,959.514404,1681.348755
1061,8.841667,0.237964,0.63368,0.010701,-0.736009,-205.250732,959.334961,1681.151123
1062,8.85,0.238467,0.636,0.010253,-0.733848,-204.820236,959.219055,1680.948242
1063,8.858333,0.239032,0.63771,0.009838,-0.732184,-204.357574,959.051636,1680.827148
1064,8.866667,0.239388,0.638815,0.009412,-0.731109,-203.852402,958.828125,1680.753906
1065,8.875,0.239426,0.639297,0.009072,-0.730679,-203.334366,958.562012,1680.692017
1066,8.883333,0.239399,0.639089,0.008719,-0.730875,-202.791229,958.291382,1680.677856
1067,8.891667,0.239352,0.638143,0.008395,-0.73172,-202.20195,958.059692,1680.69519
1068,8.9,0.239047,0.636454,0.008182,-0.733291,-201.5168,957.886719,1680.682373
1069,8.908333,0.238185,0.634187,0.007977,-0.735535,-200.776993,957.767578,1680.630737
1070,8.916667,0.238435,0.631292,0.007927,-0.73794,-199.920425,957.56897,1680.852905
1071,8.925,0.237035,0.627495,0.007714,-0.741623,-199.111237,957.524109,1680.707031
1072,8.933333,0.235409,0.62317,0.007651,-0.745777,-198.345001,957.350403,1680.528442
1073,8.941667,0.234282,0.617992,0.007675,-0.750426,-197.435257,957.162231,1680.417969
1074,8.95,0.232491,0.612072,0.007594,-0.755817,-196.442184,957.035278,1680.124634
1075,8.958333,0.230537,0.605538,0.007722,-0.761654,-195.476837,956.863647,1679.884766
1076,8.966667,0.228553,0.598186,0.007962,-0.768032,-194.497482,956.627258,1679.70166
1077,8.975,0.226307,0.590161,0.008221,-0.774873,-193.532745,956.324219,1679.372314
1078,8.983333,0.224578,0.581488,0.008811,-0.781895,-192.656219,955.895325,1679.191406
1079,8.991667,0.222732,0.572238,0.009479,-0.789205,-191.744766,955.497009,1679.142456
1080,9,0.219587,0.562222,0.010105,-0.797236,-190.80867,955.083984,1678.688721
1081,9.008333,0.216022,0.551724,0.011296,-0.805486,-189.932556,954.584778,1678.651245
1082,9.016667,0.212225,0.539411,0.012043,-0.814771,-188.806976,954.210388,1677.810181
1083,9.025,0.208699,0.526639,0.012992,-0.82397,-187.837265,953.610046,1676.984985
1084,9.033333,0.205198,0.513298,0.014064,-0.8332,-186.946274,953.088623,1676.165283
1085,9.041667,0.201091,0.499178,0.015262,-0.842705,-185.930252,952.609131,1675.331543
1086,9.05,0.197267,0.484347,0.016698,-0.852182,-184.989838,951.971558,1674.44104
1087,9.058333,0.192984,0.468732,0.018502,-0.861803,-184.036179,951.392883,1673.405884
1088,9.066667,0.188287,0.452178,0.020323,-0.871591,-183.197525,950.768738,1672.108032
1089,9.075,0.183538,0.43479,0.022155,-0.881352,-182.277649,950.176392,1670.711304
1090,9.083333,0.178642,0.41661,0.024156,-0.891033,-181.524002,949.592712,1669.088867
1091,9.091667,0.173772,0.397684,0.026336,-0.900532,-180.811737,948.966614,1667.316772
1092,9.1,0.168537,0.377761,0.028685,-0.909983,-180.116562,948.411377,1665.341675
1093,9.108333,0.165295,0.356438,0.029761,-0.919099,-179.24324,948.239502,1662.994141
1094,9.116667,0.159148,0.335089,0.032855,-0.928067,-179.010483,947.474304,1660.847778
1095,9.125,0.155408,0.312246,0.034146,-0.936581,-178.597153,947.316833,1658.252686
1096,9.133333,0.148663,0.289186,0.037511,-0.944915,-178.271301,946.628967,1655.744629
1097,9.141667,0.141931,0.265455,0.040994,-0.952738,-178.235641,945.948425,1653.014404
1098,9.15,0.136923,0.240586,0.043263,-0.959947,-178.255234,945.660217,1650.135986
1099,9.158333,0.130753,0.215264,0.046261,-0.966657,-178.5737,945.273865,1647.187622
1100,9.166667,0.125386,0.189073,0.048395,-0.972722,-178.716583,945.17572,1643.784058
1101,9.175,0.118096,0.163159,0.05216,-0.978116,-179.350876,944.77887,1640.776489
1102,9.183333,0.112089,0.13595,0.054687,-0.982834,-180.040955,944.698364,1637.555298
1103,9.191667,0.105333,0.109061,0.058109,-0.986729,-181.268875,944.516968,1634.659424
1104,9.2,0.097833,0.081398,0.061814,-0.98994,-182.445251,944.372314,1631.047485
1105,9.208333,0.091119,0.053059,0.064771,-0.992314,-183.787766,944.391052,1627.493164
1106,9.216667,0.084712,0.024544,0.067306,-0.993827,-185.67804,944.524414,1624.238037
1107,9.225,0.077978,-0.004782,0.069983,-0.994484,-187.491394,944.708496,1620.698486
1108,9.233333,0.070907,-0.03333,0.073047,-0.994246,-189.725998,945.004211,1617.468018
1109,9.241667,0.063784,-0.062393,0.075938,-0.993112,-191.978363,945.472961,1614.14978
1110,9.25,0.056812,-0.091651,0.078534,-0.991063,-194.588715,946.048767,1610.728394
1111,9.258333,0.049856,-0.120645,0.080956,-0.988132,-197.653717,946.632751,1607.61792
1112,9.266667,0.042759,-0.150022,0.08357,-0.984216,-200.872742,947.259583,1604.529785
1113,9.275,0.035709,-0.179656,0.085743,-0.979335,-204.192429,948.034363,1601.310791
1114,9.283333,0.028648,-0.208878,0.087997,-0.973553,-207.712128,948.846924,1598.572144
1115,9.291667,0.02149,-0.238159,0.090448,-0.966767,-211.382721,949.697937,1596.289429
1116,9.3,0.014364,-0.266884,0.09262,-0.95916,-215.392563,950.494141,1594.140625
1117,9.308333,0.007394,-0.295426,0.094621,-0.95064,-219.516312,951.408386,1592.254639
1118,9.316667,0.000784,-0.323843,0.096297,-0.941197,-223.757797,952.428528,1590.554443
1119,9.325,-0.005373,-0.351912,0.097578,-0.930918,-228.218643,953.647705,1589.069092
1120,9.333333,-0.011313,-0.379702,0.098569,-0.919773,-232.91304,955.045166,1587.887695
1121,9.341667,-0.016961,-0.407121,0.099321,-0.9078,-237.605896,956.648804,1586.952026
